fonte,motorista,rotulo_evento,comportamento,magnitude_pico_ms2,evento_detectado
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.1572340106625005,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.1572340106625005,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.1572340106625005,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.1572340106625005,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.0664573712059653,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.0664573712059653,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.0869059536232073,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.0869059536232073,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.0869059536232073,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.0869059536232073,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.1077410795469222,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.1077410795469222,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.1077410795469222,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,3.1077410795469222,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,4.043690365189319,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,4.043690365189319,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,4.043690365189319,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,4.043690365189319,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,4.043690365189319,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,4.043690365189319,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,6.912889862080384,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.220933243586812,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.220933243586812,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.220933243586812,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.220933243586812,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.220933243586812,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.220933243586812,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.220933243586812,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.332475062410332,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.332475062410332,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.332475062410332,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.332475062410332,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.332475062410332,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.332475062410332,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.499673040735032,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,6.802351640180221,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.219953589519415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.219953589519415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.219953589519415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.219953589519415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.219953589519415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.219953589519415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.219953589519415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.084741677879675,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.084741677879675,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.084741677879675,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.084741677879675,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.084741677879675,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.084741677879675,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,6.968543873326618,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.053024701555034,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.053024701555034,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.053024701555034,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.053024701555034,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.053024701555034,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.053024701555034,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.053024701555034,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.0743671974497415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.0743671974497415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.0743671974497415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.0743671974497415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.0743671974497415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.0743671974497415,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.387782441329996,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.310780920050962,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.310780920050962,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.310780920050962,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.310780920050962,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.310780920050962,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.841896424333824,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.6690853660333165,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.994276629334193,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.994276629334193,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.994276629334193,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.994276629334193,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.994276629334193,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.994276629334193,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.949552105671568,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.856566454949591,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.856566454949591,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.856566454949591,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.856566454949591,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.856566454949591,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.301562047991473,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.301562047991473,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.301562047991473,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.301562047991473,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.301562047991473,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.301562047991473,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.366387912598277,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.366387912598277,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.366387912598277,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.366387912598277,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.366387912598277,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.366387912598277,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.366387912598277,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.366387912598277,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.892281229771705,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.881988226316019,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.881988226316019,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.881988226316019,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.881988226316019,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.881988226316019,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.862485346570654,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.08702916614766,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.08702916614766,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.08702916614766,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.08702916614766,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.08702916614766,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.08702916614766,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.08702916614766,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.08702916614766,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.238058262892078,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.238058262892078,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.238058262892078,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.238058262892078,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.238058262892078,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,8.238058262892078,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.874262828927634,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.874262828927634,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.874262828927634,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.874262828927634,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.874262828927634,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.874262828927634,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.874262828927634,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.771288343658854,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,6.749893130022654,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,6.749893130022654,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,6.749893130022654,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,6.749893130022654,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,6.749893130022654,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,6.749893130022654,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.460074584685106,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.460074584685106,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.460074584685106,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.460074584685106,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.460074584685106,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.460074584685106,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.4706765126030295,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.346956070687658,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.346956070687658,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.346956070687658,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.346956070687658,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.346956070687658,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.346956070687658,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.507667078726545,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.507667078726545,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.507667078726545,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.507667078726545,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.507667078726545,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.507667078726545,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.507667078726545,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.136942067170001,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.136942067170001,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.136942067170001,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.136942067170001,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.136942067170001,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.136942067170001,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.136942067170001,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.092180601699933,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.092180601699933,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.092180601699933,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.092180601699933,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.092180601699933,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.092180601699933,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.092180601699933,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.381166847073087,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.381166847073087,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.381166847073087,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.381166847073087,True
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,7.381166847073087,True
Jair Jr. (2016),DRIVER1,Non-aggressive event,normal,1.7433370234075967,False
Jair Jr. (2016),DRIVER1,Aggressive right turn,agressiva,7.125652263300801,True
Jair Jr. (2016),DRIVER1,Non-aggressive event,normal,2.117130086966547,False
Jair Jr. (2016),DRIVER1,Aggressive right turn,agressiva,6.713753257701549,True
Jair Jr. (2016),DRIVER1,Aggressive left turn,agressiva,7.110576895561314,True
Jair Jr. (2016),DRIVER1,Aggressive left turn,agressiva,7.511554016133057,True
Jair Jr. (2016),DRIVER1,Non-aggressive event,normal,1.8856465151308324,False
Jair Jr. (2016),DRIVER1,Aggressive left turn,agressiva,8.083939912677586,True
Jair Jr. (2016),DRIVER1,Aggressive right turn,agressiva,7.07178135211208,True
Jair Jr. (2016),DRIVER1,Aggressive left turn,agressiva,7.560968118962822,True
Jair Jr. (2016),DRIVER1,Aggressive right turn,agressiva,8.413029812130782,True
Jair Jr. (2016),DRIVER1,Aggressive right turn,agressiva,7.456660677481164,True
Jair Jr. (2016),DRIVER1,Aggressive left turn,agressiva,6.9720283730627495,True
Jair Jr. (2016),DRIVER1,Aggressive right lane change,agressiva,7.335617749799601,True
Jair Jr. (2016),DRIVER1,Aggressive right lane change,agressiva,7.132125562386156,True
Jair Jr. (2016),DRIVER1,Aggressive right lane change,agressiva,6.122922892918248,True
Jair Jr. (2016),DRIVER2,Aggressive right turn,agressiva,9.923755140041987,True
Jair Jr. (2016),DRIVER2,Non-aggressive event,normal,3.839259589597591,False
Jair Jr. (2016),DRIVER2,Aggressive right turn,agressiva,8.32252983266594,True
Jair Jr. (2016),DRIVER2,Aggressive right turn,agressiva,11.116868074410082,True
Jair Jr. (2016),DRIVER2,Aggressive right turn,agressiva,10.853432369632065,True
Jair Jr. (2016),DRIVER2,Non-aggressive event,normal,4.728633488096985,False
Jair Jr. (2016),DRIVER2,Non-aggressive event,normal,3.4769174899153574,False
Jair Jr. (2016),DRIVER2,Aggressive right turn,agressiva,9.59393492738242,True
Jair Jr. (2016),DRIVER2,Aggressive right turn,agressiva,11.594204473498499,True
Jair Jr. (2016),DRIVER2,Non-aggressive event,normal,2.9668691996017316,False
Jair Jr. (2016),DRIVER2,Aggressive left turn,agressiva,7.177881533645491,True
Jair Jr. (2016),DRIVER2,Aggressive left turn,agressiva,7.890706893439279,True
Jair Jr. (2016),DRIVER2,Aggressive left turn,agressiva,7.858291217241563,True
Jair Jr. (2016),DRIVER2,Non-aggressive event,normal,1.299345871238906,False
Jair Jr. (2016),DRIVER2,Aggressive left turn,agressiva,11.900342042767532,True
Jair Jr. (2016),DRIVER2,Aggressive left turn,agressiva,6.3261297670787595,True
Jair Jr. (2016),DRIVER2,Aggressive left turn,agressiva,7.671524018492877,True
Jair Jr. (2016),DRIVER3,Non-aggressive event,normal,1.9522105268900254,False
Jair Jr. (2016),DRIVER3,Aggressive left lane change,agressiva,8.644824387943295,True
Jair Jr. (2016),DRIVER3,Non-aggressive event,normal,2.8779829568567887,False
Jair Jr. (2016),DRIVER3,Aggressive left lane change,agressiva,7.731456490687679,True
Jair Jr. (2016),DRIVER3,Aggressive left lane change,agressiva,12.616565181518512,True
Jair Jr. (2016),DRIVER3,Non-aggressive event,normal,4.858442427202345,False
Jair Jr. (2016),DRIVER3,Aggressive left lane change,agressiva,21.229617533230222,True
Jair Jr. (2016),DRIVER3,Non-aggressive event,normal,5.007414239021138,False
Jair Jr. (2016),DRIVER3,Aggressive braking,agressiva,6.998336884556889,True
Jair Jr. (2016),DRIVER3,Aggressive braking,agressiva,6.1359948214881745,True
Jair Jr. (2016),DRIVER3,Aggressive braking,agressiva,4.905540058427136,False
Jair Jr. (2016),DRIVER3,Aggressive braking,agressiva,6.385003762116108,True
Jair Jr. (2016),DRIVER3,Aggressive braking,agressiva,5.209348923322953,False
Jair Jr. (2016),DRIVER3,Aggressive braking,agressiva,6.594859969341236,True
Jair Jr. (2016),DRIVER3,Aggressive acceleration,agressiva,4.8367701631081506,False
Jair Jr. (2016),DRIVER3,Aggressive acceleration,agressiva,4.3531631032974065,False
Jair Jr. (2016),DRIVER3,Aggressive acceleration,agressiva,4.7611925022992745,False
Jair Jr. (2016),DRIVER3,Aggressive acceleration,agressiva,8.191926555705557,True
Jair Jr. (2016),DRIVER3,Aggressive acceleration,agressiva,5.042817926246836,False
Jair Jr. (2016),DRIVER3,Aggressive acceleration,agressiva,5.354296875034051,False
Jair Jr. (2016),DRIVER3,Non-aggressive event,normal,6.240190908381156,True
Jair Jr. (2016),DRIVER3,Non-aggressive event,normal,7.448361241759109,True
